split,id_review,id_sentence,gold1,gold2,gold3
Train,600,6,楽曲,演奏：感情,評価：感じられ方
Train,601,1,演奏者,録音の背景,
Train,601,2,録音の背景,,
Train,601,3,演奏：エネルギー,評価：感じられ方,
Train,601,4,評価：真正性,演奏：感情,演奏：コミュニケーション
Train,601,5,演奏：感情,評価：感じられ方,
Train,601,6,評価：感じられ方,,
Train,602,1,楽曲,,
Train,602,2,録音の背景,演奏：感情,評価：感じられ方
Train,602,3,演奏：音量的特徴,演奏：スタイル・理解,
Train,602,4,演奏：キャラクター・音色,評価：感じられ方,
Train,602,5,評価：感じられ方,,
Train,603,1,演奏者,,
Train,603,2,録音の背景,楽曲,
Train,603,3,楽曲,,
Train,603,4,楽曲,,
Train,603,5,楽曲,,
Train,603,6,楽曲,,
Train,603,7,演奏：キャラクター・音色,演奏：スタイル・理解,
Train,604,1,録音の背景,,
Train,604,2,録音の背景,,
Train,604,3,演奏：キャラクター・音色,,
Train,604,4,演奏：コミュニケーション,演奏：キャラクター・音色,
Train,604,5,演奏：スタイル・理解,演奏：コミュニケーション,評価：感じられ方
Train,604,6,評価：感じられ方,,
Train,604,7,評価：感じられ方,,
Train,605,1,演奏者,録音の背景,
Train,605,2,楽曲,,
Train,605,3,楽曲,,
Train,605,4,楽曲,,
Train,605,5,その他,,
Train,606,1,演奏者,,
Train,606,2,録音の背景,楽曲,
Train,606,3,演奏：感情,,
Train,606,4,楽曲,演奏：キャラクター・音色,評価：感じられ方
Train,606,5,演奏：コミュニケーション,,
Train,607,1,演奏者,,
Train,607,2,演奏：キャラクター・音色,,
Train,607,3,演奏：構造,演奏：アーティキュレーション,
Train,607,4,評価：感じられ方,,
Train,607,5,評価：感じられ方,,
Train,607,6,演奏：技術,演奏：キャラクター・音色,演奏：コミュニケーション
Train,607,7,評価：感じられ方,,
Train,608,1,評価：感じられ方,,
Train,608,2,演奏：キャラクター・音色,,
Train,608,3,演奏：キャラクター・音色,,
Train,608,4,演奏：キャラクター・音色,演奏：構造,
Train,608,5,演奏：キャラクター・音色,演奏：スタイル・理解,
Train,608,6,演奏：エネルギー,,
Train,609,1,録音の背景,,
Train,609,2,演奏者,評価：感じられ方,
Train,609,3,演奏：エネルギー,,
Train,609,4,演奏：感情,演奏：スタイル・理解,
Train,609,5,評価：感じられ方,,
Train,609,6,演奏：スタイル・理解,楽曲,
Train,609,7,演奏者,演奏：技術,評価：感じられ方
Train,610,1,演奏者,録音の背景,
Train,610,2,演奏者,,
Train,610,3,楽曲,,
Train,610,4,楽曲,演奏：キャラクター・音色,
Train,610,5,楽曲,,
Train,610,6,演奏者,演奏：キャラクター・音色,評価：感じられ方
Train,610,7,演奏：感情,評価：感じられ方,
Dev,611,1,演奏者,,
Dev,611,2,演奏者,,
Dev,611,3,演奏者,演奏：スタイル・理解,
Dev,611,4,演奏：構造,評価：感じられ方,
Dev,611,5,演奏：構造,演奏：スタイル・理解,
Test,612,1,演奏：スタイル・理解,評価：感じられ方,
Test,612,2,楽曲,演奏：スタイル・理解,
Test,612,3,楽曲,演奏：スタイル・理解,演奏：アーティキュレーション
Test,612,4,楽曲,評価：感じられ方,
Test,613,1,録音の背景,,
Test,613,2,その他,評価：感じられ方,
Test,613,3,楽器,演奏：キャラクター・音色,評価：感じられ方
Test,613,4,楽曲,演奏：感情,演奏：技術
Test,613,5,楽器,,
Train,614,1,演奏者,,
Train,614,2,演奏者,,
Train,614,3,演奏者,,
Train,614,4,演奏者,演奏：コミュニケーション,
Train,614,5,演奏：コミュニケーション,,
Train,614,6,演奏：エネルギー,,
Train,614,7,評価：感じられ方,,
Train,614,8,評価：感じられ方,,
Train,614,9,評価：感じられ方,,
Train,615,1,録音の背景,演奏者,
Train,615,2,演奏者,演奏：キャラクター・音色,
Train,615,3,演奏者,,
Train,615,4,演奏：キャラクター・音色,演奏：コミュニケーション,演奏：エネルギー
Train,615,5,演奏者,,
Train,615,6,演奏：スタイル・理解,演奏：コミュニケーション,
Train,615,7,録音の背景,,
Dev,616,1,演奏者,,
Dev,616,2,演奏者,,
Dev,616,3,演奏：キャラクター・音色,演奏：スタイル・理解,演奏：コミュニケーション
Dev,616,4,楽曲,楽器,
Dev,616,5,演奏：スタイル・理解,演奏：コミュニケーション,評価：感じられ方
Dev,617,1,録音の背景,楽曲,
Dev,617,2,その他,演奏：エネルギー,演奏：スタイル・理解
Dev,617,3,演奏：スタイル・理解,,
Dev,617,4,評価：感じられ方,,
Train,618,1,録音の背景,,
Train,618,2,楽曲,その他,評価：感じられ方
Train,618,3,評価：感じられ方,,
Train,618,4,演奏：構造,演奏：スタイル・理解,
Train,618,5,演奏：キャラクター・音色,評価：感じられ方,
Train,618,6,評価：感じられ方,,
Train,618,7,評価：感じられ方,,
Test,619,1,楽曲,録音の背景,
Test,619,2,演奏：キャラクター・音色,,
Test,619,3,演奏：エネルギー,評価：感じられ方,
Test,619,4,演奏：キャラクター・音色,,
Test,619,5,演奏：キャラクター・音色,,
Test,619,6,評価：感じられ方,,
Test,619,7,演奏：キャラクター・音色,演奏：構造,
Test,619,8,楽曲,演奏：スタイル・理解,
Test,619,9,評価：真正性,評価：感じられ方,
Train,620,1,演奏者,録音の背景,
Train,620,2,録音の背景,楽曲,その他
Train,620,3,演奏：コミュニケーション,評価：感じられ方,
Train,620,4,演奏：キャラクター・音色,演奏：感情,評価：感じられ方
Train,620,5,演奏：キャラクター・音色,演奏：スタイル・理解,演奏：コミュニケーション
Test,621,1,その他,評価：感じられ方,
Test,621,2,録音の背景,楽曲,
Test,621,3,楽曲,評価：感じられ方,演奏：技術
Test,621,4,楽曲,評価：その他,
Dev,622,1,演奏者,,
Dev,622,2,演奏者,,
Dev,622,3,録音の背景,楽曲,
Dev,622,4,楽曲,,
Dev,622,5,楽曲,演奏：感情,
Train,623,1,演奏者,録音の背景,
Train,623,2,演奏者,楽曲,
Train,623,3,演奏者,,
Train,623,4,演奏者,評価：感じられ方,楽曲
Train,624,1,演奏者,楽器,録音の背景
Train,624,2,演奏者,演奏：キャラクター・音色,評価：感じられ方
Train,624,3,楽器,,
Train,624,4,楽曲,演奏：構造,評価：感じられ方
Train,624,5,評価：その他,,
Train,625,1,評価：感じられ方,,
Train,625,2,録音の背景,演奏：キャラクター・音色,演奏：技術
Train,625,3,評価：感じられ方,演奏：感情,
Train,625,4,評価：感じられ方,演奏：感情,
Train,625,5,評価：感じられ方,,
Train,625,6,評価：その他,,
Train,625,7,評価：その他,,
Train,626,1,演奏者,,
Train,626,2,楽器,楽曲,
Train,626,3,演奏：スタイル・理解,評価：感じられ方,
Train,626,4,演奏：コミュニケーション,評価：感じられ方,
Train,627,1,楽曲,,
Train,627,2,録音の背景,,
Train,627,3,楽曲,,
Train,627,4,楽曲,評価：対比,
Train,628,1,楽曲,,
Train,628,2,楽曲,,
Train,628,3,楽曲,演奏：キャラクター・音色,
Train,628,4,演奏：感情,演奏：キャラクター・音色,評価：感じられ方
Train,628,5,楽曲,,
Train,628,6,演奏者,評価：感じられ方,
Test,629,1,演奏者,録音の背景,
Test,629,2,録音の背景,楽曲,
Test,629,3,評価：感じられ方,,
Test,629,4,楽曲,,
Test,629,5,楽曲,演奏：構造,
Test,629,6,演奏：キャラクター・音色,,
Test,629,7,演奏：キャラクター・音色,評価：感じられ方,
Train,630,1,録音の背景,,
Train,630,2,演奏：キャラクター・音色,演奏：スタイル・理解,
Train,630,3,演奏：構造,演奏：音量的特徴,評価：感じられ方
Train,630,4,演奏：感情,,
Train,630,5,演奏：キャラクター・音色,評価：感じられ方,
Train,631,1,演奏者,,
Train,631,2,評価：感じられ方,,
Train,631,3,楽曲,,
Train,631,4,演奏：キャラクター・音色,演奏：構造,
Train,631,5,演奏：キャラクター・音色,,
Dev,632,1,演奏者,,
Dev,632,2,演奏者,楽曲,
Dev,632,3,楽曲,,
Dev,632,4,楽曲,,
Dev,632,5,楽曲,,
Dev,632,6,楽曲,演奏：キャラクター・音色,演奏：構造
Train,633,1,演奏者,録音の背景,
Train,633,2,楽曲,その他,
Train,633,3,演奏：キャラクター・音色,演奏：構造,演奏：アーティキュレーション
Train,633,4,演奏：技術,演奏：構造,
Train,633,5,評価：真正性,評価：感じられ方,
Train,634,1,楽曲,,
Train,634,2,演奏者,録音の背景,
Train,634,3,楽曲,,
Train,634,4,演奏：スタイル・理解,,
Train,634,5,演奏：構造,,
Train,634,6,演奏：構造,楽曲,
Test,635,1,録音の背景,演奏者,
Test,635,2,演奏：エネルギー,演奏：感情,演奏：スタイル・理解
Test,635,3,演奏：時間的特徴,演奏：感情,
Test,635,4,演奏：時間的特徴,評価：対比,
Test,635,5,演奏：キャラクター・音色,,
Test,635,6,評価：感じられ方,,
Dev,636,1,演奏者,,
Dev,636,2,演奏：コミュニケーション,演奏：スタイル・理解,
Dev,636,3,楽曲,,
Dev,636,4,楽曲,評価：その他,
Dev,636,5,演奏：スタイル・理解,演奏：技術,
Dev,636,6,評価：感じられ方,,
Dev,636,7,評価：感じられ方,,
Train,637,1,録音の背景,,
Train,637,2,演奏者,楽曲,
Train,637,3,演奏者,録音の背景,
Train,637,4,録音の背景,その他,
Train,638,1,演奏：コミュニケーション,,
Train,638,2,演奏：コミュニケーション,評価：感じられ方,
Train,638,3,演奏：スタイル・理解,評価：その他,
Train,638,4,評価：その他,,
Train,638,5,楽曲,演奏：構造,演奏：キャラクター・音色
Train,638,6,演奏：感情,,
Train,638,7,演奏：キャラクター・音色,評価：感じられ方,
Dev,639,1,演奏者,,
Dev,639,2,演奏者,演奏：キャラクター・音色,演奏：スタイル・理解
Dev,639,3,楽曲,,
Dev,639,4,演奏：スタイル・理解,演奏：感情,評価：その他
Dev,639,5,演奏：技術,演奏：キャラクター・音色,
Train,640,1,評価：その他,,
Train,640,2,演奏者,録音の背景,
Train,640,3,録音の背景,楽曲,
Train,640,4,演奏：スタイル・理解,演奏：技術,評価：感じられ方
Train,640,5,評価：感じられ方,評価：真正性,
Test,641,1,録音の背景,,
Test,641,2,評価：感じられ方,,
Test,641,3,楽曲,,
Test,641,4,演奏：時間的特徴,演奏：スタイル・理解,
Test,641,5,演奏：感情,評価：感じられ方,
Test,641,6,演奏：感情,演奏：キャラクター・音色,評価：感じられ方
Test,641,7,演奏：キャラクター・音色,演奏：エネルギー,演奏：スタイル・理解
Test,641,8,評価：真正性,評価：対比,
Test,642,1,演奏者,評価：その他,
Test,642,2,演奏：キャラクター・音色,演奏：技術,
Test,642,3,評価：感じられ方,演奏：技術,
Test,642,4,演奏：コミュニケーション,演奏：スタイル・理解,評価：感じられ方
Train,643,1,楽曲,,
Train,643,2,その他,,
Train,643,3,楽曲,楽器,
Train,643,4,楽曲,,
Train,643,5,楽曲,,
Train,643,6,評価：真正性,,
Train,644,1,演奏者,,
Train,644,2,録音の背景,,
Train,644,3,評価：真正性,演奏：スタイル・理解,
Train,644,4,楽曲,評価：その他,
Train,644,5,楽曲,演奏：キャラクター・音色,
Train,644,6,楽曲,演奏：感情,評価：感じられ方
Dev,645,1,演奏者,,
Dev,645,2,演奏者,,
Dev,645,3,楽曲,,
Dev,645,4,楽曲,,
Dev,645,5,演奏：キャラクター・音色,演奏：構造,評価：感じられ方
Train,646,1,演奏者,録音の背景,
Train,646,2,演奏：スタイル・理解,,
Train,646,3,演奏：スタイル・理解,評価：真正性,
Train,646,4,評価：感じられ方,,
Train,646,5,演奏：エネルギー,,
Train,646,6,評価：感じられ方,,
Train,646,7,演奏：キャラクター・音色,評価：感じられ方,
Train,646,8,演奏：キャラクター・音色,,
Train,646,9,評価：感じられ方,,
Train,647,1,楽曲,,
Train,647,2,楽曲,,
Train,647,3,楽曲,演奏者,
Train,647,4,演奏者,,
Train,647,5,録音の背景,楽曲,
Train,647,6,演奏者,演奏：コミュニケーション,
Train,647,7,録音の背景,,
Train,647,8,その他,,
Dev,648,1,演奏者,録音の背景,
Dev,648,2,録音の背景,楽曲,
Dev,648,3,評価：感じられ方,,
Dev,648,4,演奏：キャラクター・音色,演奏：アーティキュレーション,演奏：感情
Dev,648,5,演奏：キャラクター・音色,,
Dev,648,6,その他,,
Dev,648,7,その他,,
Test,649,1,楽曲,録音の背景,
Test,649,2,録音の背景,,
Test,649,3,録音の背景,,
Test,649,4,評価：その他,評価：感じられ方,
Test,649,5,その他,,
Test,649,6,楽曲,演奏：構造,評価：感じられ方
Test,649,7,楽曲,評価：感じられ方,
Test,649,8,評価：その他,,
Test,649,9,評価：感じられ方,,
Test,649,10,評価：感じられ方,,
Train,650,1,楽曲,,
Train,650,2,演奏者,録音の背景,
Train,650,3,楽曲,,
Train,650,4,楽曲,,
Train,650,5,演奏：キャラクター・音色,評価：感じられ方,
Test,651,1,楽曲,評価：感じられ方,
Test,651,2,楽曲,演奏：構造,
Test,651,3,評価：感じられ方,,
Train,652,1,演奏者,録音の背景,
Train,652,2,演奏者,録音の背景,
Train,652,3,評価：その他,,
Train,652,4,演奏：キャラクター・音色,,
Train,652,5,演奏：スタイル・理解,演奏：コミュニケーション,
Train,652,6,評価：感じられ方,,
Train,652,7,評価：感じられ方,,
Train,652,8,評価：真正性,評価：感じられ方,
Train,653,1,演奏者,録音の背景,
Train,653,2,楽曲,楽器,評価：感じられ方
Train,653,3,評価：感じられ方,,
Train,653,4,楽曲,評価：感じられ方,
Train,653,5,評価：感じられ方,,
Train,654,1,演奏者,録音の背景,楽曲
Train,654,2,楽曲,演奏：感情,評価：感じられ方
Test,655,1,演奏者,,
Test,655,2,演奏：スタイル・理解,評価：感じられ方,
Test,655,3,演奏：キャラクター・音色,評価：感じられ方,
Test,655,4,演奏：構造,演奏：リズム,評価：感じられ方
Test,655,5,評価：感じられ方,,
Test,655,6,評価：感じられ方,,
Test,655,7,演奏：コミュニケーション,評価：感じられ方,
Test,655,8,演奏：感情,評価：感じられ方,演奏：エネルギー
Test,655,9,演奏：リズム,演奏：エネルギー,評価：真正性
Test,656,1,楽曲,,
Test,656,2,楽曲,,
Test,656,3,演奏者,楽器,演奏：キャラクター・音色
Test,656,4,演奏：コミュニケーション,楽曲,
Train,657,1,評価：その他,,
Train,657,2,演奏者,録音の背景,楽曲
Train,657,3,演奏：キャラクター・音色,演奏：構造,評価：感じられ方
Train,657,4,演奏：感情,評価：感じられ方,
Train,657,5,録音の背景,その他,
Train,658,1,録音の背景,楽曲,
Train,658,2,演奏者,その他,
Train,658,3,楽曲,評価：感じられ方,
Dev,659,1,演奏者,,
Dev,659,2,演奏者,,
Dev,659,3,演奏：技術,演奏：キャラクター・音色,
Dev,659,4,演奏：スタイル・理解,評価：感じられ方,
Train,660,1,楽曲,録音の背景,
Train,660,2,録音の背景,楽曲,
Train,660,3,楽器,演奏：スタイル・理解,
Train,660,4,演奏：キャラクター・音色,演奏：構造,
Train,660,5,評価：真正性,,
Train,661,1,楽曲,,
Train,661,2,楽曲,,
Train,661,3,楽曲,,
Train,661,4,演奏：スタイル・理解,,
Train,661,5,演奏：キャラクター・音色,,
Train,661,6,演奏：構造,,
Train,661,7,評価：その他,,
Train,662,1,演奏者,評価：感じられ方,
Train,662,2,演奏：キャラクター・音色,,
Train,662,3,演奏：時間的特徴,演奏：スタイル・理解,演奏：感情
Train,662,4,演奏：キャラクター・音色,,
Train,662,5,演奏：感情,評価：感じられ方,
Train,662,6,評価：感じられ方,,
Train,663,1,評価：感じられ方,,
Train,663,2,演奏：技術,演奏：感情,評価：感じられ方
Train,663,3,楽曲,評価：真正性,
Train,663,4,その他,,
Train,663,5,その他,,
Train,664,1,演奏者,録音の背景,
Train,664,2,楽曲,評価：感じられ方,
Train,664,3,評価：感じられ方,,
Train,664,4,評価：感じられ方,演奏：感情,
Train,664,5,演奏：スタイル・理解,演奏：構造,
Train,664,6,演奏：感情,評価：感じられ方,
Train,664,7,評価：感じられ方,,
Test,665,1,楽曲,,
Test,665,2,楽曲,評価：感じられ方,
Test,665,3,楽曲,評価：感じられ方,
Test,665,4,評価：その他,,
Test,665,5,評価：感じられ方,,
Dev,666,1,演奏者,,
Dev,666,2,演奏者,楽曲,
Dev,666,3,演奏：キャラクター・音色,演奏：技術,評価：感じられ方
Dev,667,1,録音の背景,,
Dev,667,2,演奏者,,
Dev,667,3,演奏：キャラクター・音色,演奏：スタイル・理解,
Dev,667,4,その他,,
Dev,667,5,その他,,
Dev,667,6,演奏：キャラクター・音色,評価：感じられ方,
Dev,667,7,演奏：スタイル・理解,,
Dev,667,8,演奏：技術,,
Dev,667,9,演奏：コミュニケーション,演奏：キャラクター・音色,評価：感じられ方
Dev,667,10,評価：感じられ方,,
Dev,667,11,評価：感じられ方,,
Train,668,1,演奏者,,
Train,668,2,演奏者,演奏：リズム,演奏：キャラクター・音色
Train,668,3,演奏：コミュニケーション,評価：感じられ方,
Train,668,4,演奏：スタイル・理解,演奏：技術,
Train,668,5,楽曲,演奏：構造,演奏：キャラクター・音色
Train,668,6,評価：感じられ方,,
Test,669,1,演奏者,,
Test,669,2,演奏：コミュニケーション,,
Test,669,3,評価：感じられ方,,
Test,669,4,楽曲,,
Test,669,5,演奏：感情,,
Test,669,6,評価：感じられ方,楽曲,
Test,669,7,演奏：スタイル・理解,,
Test,669,8,楽曲,評価：感じられ方,
Test,669,9,評価：感じられ方,,
Test,669,10,評価：感じられ方,,
Test,669,11,評価：感じられ方,,
Train,670,1,演奏者,,
Train,670,2,演奏者,,
Train,670,3,録音の背景,楽曲,評価：感じられ方
Train,671,1,録音の背景,楽曲,
Train,671,2,録音の背景,,
Train,671,3,演奏：キャラクター・音色,演奏：スタイル・理解,評価：感じられ方
Train,671,4,楽曲,,
Train,672,1,楽曲,,
Train,672,2,演奏者,演奏：コミュニケーション,
Train,672,3,その他,評価：感じられ方,
Train,672,4,楽曲,,
Train,672,5,評価：感じられ方,,
Train,673,1,演奏者,録音の背景,
Train,673,2,演奏者,録音の背景,演奏：キャラクター・音色
Train,673,3,録音の背景,楽曲,
Train,673,4,その他,,
Train,674,1,評価：感じられ方,,
Train,674,2,楽曲,,
Train,674,3,楽曲,,
Train,674,4,演奏者,,
Train,674,5,評価：感じられ方,,
Train,674,6,演奏：エネルギー,評価：感じられ方,
Train,674,7,評価：その他,,
Train,674,8,評価：その他,,
Dev,675,1,演奏者,,
Dev,675,2,演奏：キャラクター・音色,楽曲,
Dev,675,3,演奏：技術,,
Dev,675,4,評価：感じられ方,,
Dev,675,5,評価：感じられ方,,
Train,676,1,演奏者,,
Train,676,2,楽曲,楽器,演奏：スタイル・理解
Train,676,3,演奏：スタイル・理解,,
Train,676,4,楽曲,演奏：スタイル・理解,
Train,676,5,演奏：構造,評価：その他,
Train,677,1,楽曲,,
Train,677,2,楽曲,,
Train,677,3,その他,,
Train,677,4,演奏：技術,演奏：キャラクター・音色,
Train,677,5,演奏：感情,,
Train,677,6,楽曲,演奏：キャラクター・音色,評価：感じられ方
Train,677,7,評価：感じられ方,,
Train,677,8,その他,評価：感じられ方,
Test,678,1,演奏者,その他,
Test,678,2,演奏：スタイル・理解,,
Test,678,3,演奏：スタイル・理解,演奏：コミュニケーション,評価：感じられ方
Train,679,1,演奏者,録音の背景,
Train,679,2,録音の背景,,
Train,679,3,楽曲,,
Train,679,4,楽曲,演奏：キャラクター・音色,演奏：技術
Train,679,5,評価：感じられ方,,
Train,679,6,評価：感じられ方,,
Train,680,1,演奏者,,
Train,680,2,録音の背景,楽曲,
Train,680,3,楽曲,演奏：キャラクター・音色,
Train,680,4,楽曲,演奏：コミュニケーション,
Train,680,5,評価：感じられ方,,
Train,681,1,演奏者,,
Train,681,2,楽曲,録音の背景,
Train,681,3,評価：感じられ方,,
Train,681,4,楽曲,,
Train,681,5,楽曲,,
Train,681,6,楽曲,評価：感じられ方,
Train,682,1,評価：感じられ方,,
Train,682,2,楽曲,,
Train,682,3,楽曲,,
Train,682,4,演奏者,演奏：キャラクター・音色,
Train,682,5,演奏者,演奏：キャラクター・音色,
Train,682,6,演奏：技術,,
Train,682,7,演奏：キャラクター・音色,評価：感じられ方,
Test,683,1,楽曲,,
Test,683,2,楽曲,,
Test,683,3,演奏者,,
Test,683,4,録音の背景,楽曲,評価：感じられ方
Test,683,5,評価：その他,,
Dev,684,1,録音の背景,,
Dev,684,2,楽曲,,
Dev,684,3,楽曲,,
Dev,684,4,演奏者,,
Dev,684,5,演奏：キャラクター・音色,演奏：スタイル・理解,
Test,685,1,録音の背景,,
Test,685,2,演奏：スタイル・理解,楽器,演奏：キャラクター・音色
Test,685,3,演奏：エネルギー,評価：感じられ方,
Test,685,4,評価：感じられ方,,
Test,685,5,評価：真正性,評価：感じられ方,
Test,685,6,演奏：キャラクター・音色,評価：感じられ方,
Test,685,7,演奏：構造,評価：感じられ方,
Test,685,8,評価：真正性,評価：感じられ方,
Test,685,9,評価：その他,,
Train,686,1,演奏者,,
Train,686,2,評価：感じられ方,,
Train,686,3,楽曲,,
Train,686,4,演奏：スタイル・理解,演奏：構造,
Train,686,5,演奏：キャラクター・音色,,
Train,686,6,演奏：キャラクター・音色,,
Train,686,7,演奏：エネルギー,演奏：技術,評価：感じられ方
